CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TAB_VII_A1_1_QT_DIRCRED_RISCO;TAB_VII_A1_2_VL_DIRCRED_RISCO;TAB_VII_A2_1_QT_DIRCRED_SEM_RISCO;TAB_VII_A2_2_VL_DIRCRED_SEM_RISCO;TAB_VII_A3_1_QT_DIRCRED_VENC_AD;TAB_VII_A3_2_VL_DIRCRED_VENC_AD;TAB_VII_A4_1_QT_DIRCRED_VENC_INAD;TAB_VII_A4_2_VL_DIRCRED_VENC_INAD;TAB_VII_A5_1_QT_DIRCRED_INAD;TAB_VII_A5_2_VL_DIRCRED_INAD;TAB_VII_B1_1_QT_CEDENTE;TAB_VII_B1_2_VL_CEDENTE;TAB_VII_B1_3_VL_CONTAB_CEDENTE;TAB_VII_B2_1_QT_PREST;TAB_VII_B2_2_VL_PREST;TAB_VII_B2_3_VL_CONTAB_PREST;TAB_VII_B3_1_QT_TERCEIRO;TAB_VII_B3_2_VL_TERCEIRO;TAB_VII_B3_3_VL_CONTAB_TERCEIRO;TAB_VII_C_1_QT_SUBST;TAB_VII_C_2_VL_SUBST;TAB_VII_C_3_VL_CONTAB_SUBST;TAB_VII_D_1_QT_RECOMPRA;TAB_VII_D_2_VL_RECOMPRA;TAB_VII_D_3_VL_CONTAB_RECOMPRA
24.194.675/0001-87;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS ALTERNATIVE ASSETS I;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.220.859/0001-74;DIP FINANCING 11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;0.00;0.00;1421.00;23448680.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.00;974348.42;0.00
24.237.625/0001-30;TERRA NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;0.00;0.00;274.00;1555295.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.00;65202.49;0.00
24.270.499/0001-15;SÃO LUÍS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.270.541/0001-06;DISAM BANK - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;0.00;29.00;4542020.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.270.570/0001-60;LAVORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.282.003/0001-23;MERCANTIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NP;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.290.695/0001-51;VALECRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP;2024-02-29;121.00;271174.25;2027.00;39907003.79;121.00;271174.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58.00;877273.39;0.00
24.331.364/0001-12;CIPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.426.716/0001-13;ESMERALDA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;0.00;2.00;11422.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.445.329/0001-24;ASPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.445.360/0001-65;AR BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IMOBILIÁRIOS I;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.504.464/0001-01;OXSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;308.00;28224957.34;2077.00;96734363.36;308.00;28224957.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.00;1298866.56;0.00
24.506.071/0001-29;VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;236.00;894665.33;15286.00;53384448.36;236.00;894665.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;721.00;2917812.41;0.00
24.506.241/0001-75;ACL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;0.00;0.00;1499.00;43232360.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;116.00;10281389.53;0.00
24.506.265/0001-24;VERSATIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;25.00;175614.40;1466.00;4056625.64;25.00;175614.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41.00;93574.89;0.00
24.546.098/0001-45;GII GESTAO INTELIGENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;190.00;2974372.14;1916.00;73535079.03;190.00;2974372.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.00;1138700.36;0.00
24.552.987/0001-15;NDMP I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;131891.00;1448415.17;0.00;0.00;131891.00;1448415.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.761.946/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CREDZ;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.773.662/0001-62;GUAPORÉ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.774.059/0001-03;PROSPER NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.796.631/0001-27;EVOLVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL LP;2024-02-29;658.00;30523192.46;150.00;12491968.86;658.00;30523192.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.796.670/0001-24;LUDU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÒRIOS NP;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.814.759/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MAIS LOTES - RESPONSABILIDADE LIMITADA;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.852.946/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TG REAL;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.976.450/0001-82;VALE 40 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.986.620/0001-00;POLO MULTISETORIAL III CLASSE DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;0.00;0.00;24809.00;24894252.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
24.987.402/0001-90;SEJA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;336.00;1149259.11;4957.00;14051329.63;336.00;1149259.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;129.00;341239.93;0.00
25.043.891/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE III;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.080.500/0001-01;VALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;0.00;14.00;22114377.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.162.160/0001-68;LEX FINANCIAL INVESTMENTS FIC FIDC;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.167.283/0001-91;KRIPTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.235.009/0001-02;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA IMOBILIÁRIO;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.246.617/0001-12;DIP FINANCING 11 FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.248.974/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS VI;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.295.530/0001-35;HIGH YIELD DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - RESPON. LIMIT;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.306.519/0001-23;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO EMPIRICA GOAL RJ;2024-02-29;281.00;13590715.09;0.00;0.00;281.00;13590715.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.00;1720971.55;1638754.18;6.00;58700.08;59669.48
25.316.863/0001-01;SPDA HABITACAO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.354.081/0001-59;ALBATROZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;274.00;2007647.20;2794.00;12070814.69;274.00;2007647.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.00;235092.54;428186.33
25.354.121/0001-62;MONEFY FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
25.382.606/0001-60;URA AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;0.00;488.00;113008876.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2050.00;0.00
25.695.170/0001-69;INVESTCAMP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;3.00;26018.85;285.00;1965394.43;3.00;26018.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.00;78902.64;0.00
25.970.315/0001-92;DELPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;0.00;7076.00;63068069.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;164.00;5028746.42;0.00
26.000.055/0001-95;SILVER STONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;192.00;1671196.57;930.00;5345259.20;192.00;1671196.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;404909.88;534765.31
26.000.088/0001-35;RNX FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC MULTISSETORIAL;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.142.862/0001-42;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLUBCARD VAREJO;2024-02-29;474261.00;268239551.97;0.00;0.00;474261.00;268239551.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.142.903/0001-09;AUSA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO IMOBILIÁRIO;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.154.177/0001-36;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO;2024-02-29;73.00;1367640.19;0.00;0.00;73.00;1367640.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;48.00;686187.68;1173477.39;0.00;0.00;0.00
26.199.650/0001-00;MERCANTIL DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTI OPEN I;2024-02-29;0.00;0.00;157.00;6574615.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.199.686/0001-85;RIO DOCE FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;0.00;0.00;161.00;2343757.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.199.799/0001-80;TARISUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;0.00;0.00;295.00;842650.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;19647.79;0.00
26.199.830/0001-83;SAINT JOHN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS - FIDC-NP;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.207.801/0001-16;AQUIRAZ FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.208.267/0001-62;C&J FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;0.00;0.00;4584.00;10464244.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;134.00;531005.23;0.00
26.208.281/0001-66;JC CACAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.208.328/0001-91;ÁRTICO MIDDLE CORPORATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;25.00;1363226.55;3395.00;40680615.08;25.00;1363226.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;31.00;4970409.34;0.00
26.286.853/0001-25;MILAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.286.939/0001-58;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CIELO;2024-02-29;0.00;0.00;3188221.00;3842159926.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.287.464/0001-14;TAPSO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;0.00;54863674.00;10898413885.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.287.908/0001-11;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS IX;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.380.651/0001-48;SF4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA;2024-02-29;0.00;0.00;1173.00;4184674.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;107.00;337444.76;0.00
26.395.682/0001-72;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE IV;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.405.874/0001-12;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ATACADO - NÃO PADRONIZADO;2024-02-29;93180777.00;49208354.82;0.00;0.00;93180777.00;49208354.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.405.883/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISEGMENTOS NPL IPANEMA VI NAO PADRONIZADO;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.405.893/0001-49;FIDC RECEBÍVEIS RODOANEL TRECHO OESTE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.405.908/0001-79;ZONDA - VX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.433.279/0001-90;SPECIAL SITUATION II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.452.257/0001-78;AURI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-02-29;280.00;14889745.91;354.00;4834297.30;280.00;14889745.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;531433.97;514581.67
26.459.204/0001-89;JAPUÍRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;0.00;0.00;2.00;49000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.459.235/0001-30;LATACHE III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.459.243/0001-86;STARBOARD SPECIAL SITUATIONS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.471.075/0001-44;JC 4870 V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP;2024-02-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
26.489.103/0001-50;INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;1462.00;3211882.57;10788.00;75673355.73;1462.00;3211882.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2001.00;24365168.44;51876908.98
26.506.898/0001-68;TREVISO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;12.00;2800000.00;1511.00;55159751.38;12.00;2800000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.00;14805382.06;0.00
26.545.341/0001-36;URBE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP;2024-02-29;0.00;0.00;1873.00;5020253.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;27421.92;25488.09
26.545.364/0001-40;MT - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PARADONIZADOS;2024-02-29;11.00;700199.63;313.00;12435192.88;11.00;700199.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
